order_id;customer_id;quantity;price_MRP;payment;timestamp;rating;product_category;product_id;payment_type;order_status;product_weight_g;product_length_cm;product_height_cm;product_width_cm;customer_city;customer_state;seller_id;seller_city;seller_state;payment_installments;
52e1b92cb6de5f5bca72b3d73f59d193;60b20675f7175e98930880120692fb08;1;135,91;149,88;30-11-2017 14:00;5;computers_accessories;99f5b2240b82bf9387e5cf2fc0335b08;credit_card;delivered;160;19;11;14;curitiba;PR;1c68394e931a64f90ea236c5ea590300;sarandi;PR;2;
f5e3df1b6d4ee5b4e795cbd56705d35b;e32ded4c09ef9207932b87ad9db49e5c;1;135,91;299,76;28-11-2017 14:05;5;computers_accessories;99f5b2240b82bf9387e5cf2fc0335b08;credit_card;delivered;160;19;11;14;sao paulo;SP;1c68394e931a64f90ea236c5ea590300;sarandi;PR;3;
f5e3df1b6d4ee5b4e795cbd56705d35b;e32ded4c09ef9207932b87ad9db49e5c;2;135,91;299,76;28-11-2017 14:05;5;computers_accessories;99f5b2240b82bf9387e5cf2fc0335b08;credit_card;delivered;160;19;11;14;sao paulo;SP;1c68394e931a64f90ea236c5ea590300;sarandi;PR;3;
6390d8596b48fe36ecbd508af3770dec;5f302af18bb0da175bc7b0eff5307451;1;679,12;696;24-11-2017 12:58;4;computers_accessories;e46d3c8d60e3f8b382b6f239e5af08ac;credit_card;delivered;1850;16;9;36;ribeirao preto;SP;1c68394e931a64f90ea236c5ea590300;sarandi;PR;1;
6390d8596b48fe36ecbd508af3770dec;5f302af18bb0da175bc7b0eff5307451;1;679,12;696;24-11-2017 12:58;4;computers_accessories;e46d3c8d60e3f8b382b6f239e5af08ac;credit_card;delivered;1850;16;9;36;ribeirao preto;SP;1c68394e931a64f90ea236c5ea590300;sarandi;PR;1;
9a29bfd9264ed56f941e188f6b97bb97;7d19cf02f00880944c5622eb2cae3834;1;299,9;315,73;14-11-2017 10:29;5;computers_accessories;013e6676e0e3529e5909ff54370daddf;boleto;delivered;1088;33;20;15;curitiba;PR;1c68394e931a64f90ea236c5ea590300;sarandi;PR;1;
47a53fe6f92821c8b0ecd40dedee5d6a;708bb18caa653e13e585dfb1b01ad4a0;1;759,9;790,5;22-11-2017 19:44;5;computers_accessories;748efd895fa2f88b0c89579fb092e792;credit_card;delivered;1190;35;20;21;brasilia;DF;1c68394e931a64f90ea236c5ea590300;sarandi;PR;10;
3cd4d6461c966c84e6547503dc04df2a;26d81167c70403d2026325910c1dffbd;1;99;729,7;24-11-2017 12:27;5;computers_accessories;2ced45a3059cbb128a8b8b6508809746;credit_card;delivered;350;18;9;14;rio de janeiro;RJ;a08692680c77d30a0b4280da5df01c5a;sao paulo;SP;9;
3cd4d6461c966c84e6547503dc04df2a;26d81167c70403d2026325910c1dffbd;3;99;729,7;24-11-2017 12:27;5;computers_accessories;2ced45a3059cbb128a8b8b6508809746;credit_card;delivered;350;18;9;14;rio de janeiro;RJ;a08692680c77d30a0b4280da5df01c5a;sao paulo;SP;9;
3cd4d6461c966c84e6547503dc04df2a;26d81167c70403d2026325910c1dffbd;2;235;729,7;24-11-2017 12:27;5;computers_accessories;662276c22ed1b925786d19da6677e19d;credit_card;delivered;450;27;9;18;rio de janeiro;RJ;a08692680c77d30a0b4280da5df01c5a;sao paulo;SP;9;
3cd4d6461c966c84e6547503dc04df2a;26d81167c70403d2026325910c1dffbd;4;235;729,7;24-11-2017 12:27;5;computers_accessories;662276c22ed1b925786d19da6677e19d;credit_card;delivered;450;27;9;18;rio de janeiro;RJ;a08692680c77d30a0b4280da5df01c5a;sao paulo;SP;9;
ffb18bf111fa70edf316eb0390427986;5c8f393ae866c2a2d2e775dbc2409a59;2;99;617,24;27-11-2017 13:29;5;computers_accessories;e86b81dcac341ea01df0260077cdf082;credit_card;delivered;400;18;9;14;jatai;GO;a08692680c77d30a0b4280da5df01c5a;sao paulo;SP;24;
ffb18bf111fa70edf316eb0390427986;5c8f393ae866c2a2d2e775dbc2409a59;1;235;617,24;27-11-2017 13:29;5;computers_accessories;599dc392f7a23273471b068d72408224;credit_card;delivered;500;27;9;18;jatai;GO;a08692680c77d30a0b4280da5df01c5a;sao paulo;SP;24;
ffb18bf111fa70edf316eb0390427986;5c8f393ae866c2a2d2e775dbc2409a59;3;235;617,24;27-11-2017 13:29;5;computers_accessories;599dc392f7a23273471b068d72408224;credit_card;delivered;500;27;9;18;jatai;GO;a08692680c77d30a0b4280da5df01c5a;sao paulo;SP;24;
3082c654714ec45c9d03de5aa2dacc2a;746ff2815fdfb80b91a40ff562c7ad96;1;29;37,27;26-11-2017 01:05;4;computers_accessories;5cca824e6a0eebe738c8a6381d0d9349;credit_card;delivered;200;16;23;19;osasco;SP;4e922959ae960d389249c378d1c939f5;jacarei;SP;1;
42b728c418ed710abe935da2195bc7e6;28179fd1063260776ef2e3a6aa0ac39b;1;20;45,63;08-11-2017 19:07;5;computers_accessories;5cca824e6a0eebe738c8a6381d0d9349;credit_card;delivered;200;16;23;19;pium;TO;4e922959ae960d389249c378d1c939f5;jacarei;SP;1;
241c2b89490a7f6f12808716cd51c45c;df1ff2ee71213d4b45436b9112ef71ec;1;270;288,33;26-11-2017 23:03;3;computers_accessories;35535e9b73528a87eb39b134a72a6544;boleto;delivered;1000;25;25;25;dom aquino;MT;4e922959ae960d389249c378d1c939f5;jacarei;SP;1;
eb72ac18675db60b2a155952fb89e3d9;af959a566c69d8a74b81ba90648f6cd8;1;140;149,73;30-11-2017 10:48;4;computers_accessories;bee2e070c39f3dd2f6883a17a5f0da45;credit_card;delivered;175;20;20;20;sao paulo;SP;4e922959ae960d389249c378d1c939f5;jacarei;SP;2;
60b0fba7a3132de4c33d2a0a2f204b15;ccfa081d0d0b1c9eefdd13e11d02fe39;1;140;149,73;11-11-2017 22:02;5;computers_accessories;bee2e070c39f3dd2f6883a17a5f0da45;boleto;dereviled;175;20;20;20;sao paulo;SP;4e922959ae960d389249c378d1c939f5;jacarei;SP;1;
c43931df9ddd31404539f4382479fae4;8ce176ffdf9acce55dd2f84721589692;1;140;155,73;27-11-2017 09:27;5;computers_accessories;bee2e070c39f3dd2f6883a17a5f0da45;credit_card;delivered;175;20;20;20;virginopolis;MG;4e922959ae960d389249c378d1c939f5;jacarei;SP;1;
82684397b8f36fa2cb233b1c0bbf2298;1524370ed333f67a5def7e451aee0a60;1;140;155,73;27-11-2017 13:36;5;computers_accessories;bee2e070c39f3dd2f6883a17a5f0da45;boleto;delivered;175;20;20;20;balneario camboriu;SC;4e922959ae960d389249c378d1c939f5;jacarei;SP;1;
3b106e10a8c576552a457e61f1e8c90c;394e25e597831b2eecbaccbf553efc0b;1;140;152,48;24-11-2017 15:11;4;computers_accessories;bee2e070c39f3dd2f6883a17a5f0da45;credit_card;delivered;175;20;20;20;piedade;SP;4e922959ae960d389249c378d1c939f5;jacarei;SP;1;
9fce7686189bb24e89065a148fa26927;1c9e2987c067ff59e82bb5222c426869;1;140;155,73;18-11-2017 09:24;1;computers_accessories;bee2e070c39f3dd2f6883a17a5f0da45;boleto;delivered;175;20;20;20;manhuacu;MG;4e922959ae960d389249c378d1c939f5;jacarei;SP;1;
d59a804dba63b4bae7ee24c0befec958;2b2615fdbdbd7f81776f95163acbd096;1;140;152,48;24-11-2017 23:12;5;computers_accessories;bee2e070c39f3dd2f6883a17a5f0da45;credit_card;delivered;175;20;20;20;;SP;4e922959ae960d389249c378d1c939f5;jacarei;SP;2;
9d43eaf1f72a6d200577517c4e4265e0;855f0b8c477c57d9c5d0210c260459a5;1;140;155,73;27-11-2017 14:18;5;computers_accessories;bee2e070c39f3dd2f6883a17a5f0da45;credit_card;delivered;175;20;20;20;nova serrana;MG;4e922959ae960d389249c378d1c939f5;jacarei;SP;2;
2a70ce8b5ade3f0195fee5b3afc3bf71;94c054d064ed412629f6981823258717;1;140;155,73;11-11-2017 10:45;5;computers_accessories;bee2e070c39f3dd2f6883a17a5f0da45;credit_card;delivered;175;20;20;20;rio de janeiro;RJ;4e922959ae960d389249c378d1c939f5;jacarei;SP;1;
5519f6280de7d1712691ab0654fbd0c0;4b6cc748c9b98d12cef260aa6d33d5b7;1;140;149,73;16-11-2017 14:12;5;computers_accessories;bee2e070c39f3dd2f6883a17a5f0da45;credit_card;delivered;175;20;20;20;sao paulo;SP;4e922959ae960d389249c378d1c939f5;jacarei;SP;2;
f56432d05172df07d256233e2b1f36dc;f7c730eaa324c05033ac44482660fe07;1;140;155,73;16-11-2017 19:50;5;computers_accessories;bee2e070c39f3dd2f6883a17a5f0da45;credit_card;delivered;175;20;20;20;sao joao de meriti;RJ;4e922959ae960d389249c378d1c939f5;jacarei;SP;2;
426810dc2665908eba9683825a6e922e;031bfdd243a35f3b665ed9833e01629d;1;49,9;58,17;24-11-2017 07:10;4;computers_accessories;795156625747aca0c4d4b44d22a5e6dd;credit_card;delivered;225;25;16;16;sao paulo;SP;4e922959ae960d389249c378d1c939f5;jacarei;SP;1;
06c82be9b8551eb37a9b8e7e05dec631;226a2de9b9feb22a76582963ebcf1e96;1;83,99;100,34;07-11-2017 14:27;5;computers_accessories;2132979d9b6f64e99b8c9bb4da4e0323;credit_card;delivered;496;36;13;35;palotina;PR;45d33f715e24d15a6ccf5c17b3a23e3c;sorocaba;SP;3;
ef02392a4753ae9d3777f16b5feca9c7;6183f69ce7ffe6c72c33e334cf18c5ee;1;295,49;312,31;09-11-2017 0:31;5;computers_accessories;72d68b642dd7c1a360b571d247989e25;boleto;delivered;525;19;11;20;nova andradina;MS;16090f2ca825584b5a147ab24aa30c86;atibaia;SP;1;
26ee9b0996cc3a28168e26900655f284;656477848dc4b3edc9e37da3b21b7c91;1;59,49;68,9;04-11-2017 10:49;5;computers_accessories;2446edad7ab4cfedebb8728497ac4575;credit_card;delivered;500;40;18;30;sao paulo;SP;ce27a3cc3c8cc1ea79d11e561e9bebb6;sao paulo;SP;1;
a16c048c79d11f82c31fb4fbf407e6cf;08faaa96437305ceef6b95a46cfd0030;1;59,49;74,67;05-11-2017 11:14;1;computers_accessories;2446edad7ab4cfedebb8728497ac4575;credit_card;delivered;500;40;18;30;araucaria;PR;ce27a3cc3c8cc1ea79d11e561e9bebb6;sao paulo;SP;1;
a8a08e0fd728b330f66a352aa4c9a1cd;b6610afc3fc8431efd6232b626db052d;1;145;160,76;30-11-2017 16:02;5;computers_accessories;4eea8502d7c2de8da6eea6bc6243b50c;credit_card;delivered;250;17;10;13;ibitinga;SP;8e8a7ce9f2f970dc00e2acf6f6e199f6;sao goncalo;RJ;2;
838411338443a817cfb4c26f0f7a9c9a;f6aa4b1360cc4c6186561ebc2caf14bc;1;51;63,7;21-11-2017 09:09;1;computers_accessories;6965419e0d5116b685c3f825e4752231;boleto;delivered;900;36;9;11;sao paulo;SP;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
8187896518689722d7c05bfbaeed0933;c499f24d5aca03c90fa6ee05d32d0988;1;28,9;44;29-11-2017 14:11;1;computers_accessories;c702ae743958a81cd230189d4e72674c;boleto;delivered;183;23;14;14;araucaria;PR;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
aefdeb364dad62902b4e3a0b07b8a8fa;7ed939466606928dc16d603ec54edf09;1;30,21;43,58;27-11-2017 19:48;4;computers_accessories;7b85e3deef35afd6ebed5461ee8f0641;credit_card;delivered;1583;18;15;12;sao paulo;SP;897060da8b9a21f655304d50fd935913;;SP;1;
f51fb43d2d69e83cc9cca35f9706798b;34667b3da73667b109439101ac3959d3;1;30,21;46,61;21-11-2017 21:11;4;computers_accessories;7b85e3deef35afd6ebed5461ee8f0641;credit_card;delivered;1583;18;15;12;sao paulo;SP;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;4;
93fba8d92f02aebd0882af7cb81bfcb8;cec875d9d4406529df6ccf5e1930b990;1;30,21;47,81;26-11-2017 23:26;5;computers_accessories;7b85e3deef35afd6ebed5461ee8f0641;credit_card;delivered;1583;18;15;12;nova friburgo;RJ;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;4;
b0d65843c6f571427a85638c3cf35194;8cca78a0f2d9dee5fd38f79b3afce8cf;1;30,21;47,81;29-11-2017 10:53;3;computers_accessories;7b85e3deef35afd6ebed5461ee8f0641;boleto;delivered;1583;18;15;12;visconde do rio branco;MG;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
63fff75d3fa0d58efe7e92adb5de3ba2;a15cfa97b62e30ca2e0f9ad649cc7774;1;30,21;47,81;29-11-2017 11:42;5;computers_accessories;7b85e3deef35afd6ebed5461ee8f0641;credit_card;delivered;1583;18;15;12;senador canedo;GO;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;2;
7540402478bad6d66e321312afecfe12;e4ff950a08d8adfd9cdbf0564d3f8371;1;30,21;49,8;30-11-2017 13:30;5;computers_accessories;7b85e3deef35afd6ebed5461ee8f0641;voucher;delivered;1583;18;15;12;salvador;BA;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
66e7b21711a5ac0d6b6a5f60e4c79a75;7f6e0647dfddaccdf6e140f98e0945bd;1;83,23;98,56;28-11-2017 14:31;1;computers_accessories;84a517a0e06ef2a45abff3cab3f0ad0e;boleto;delivered;225;16;15;13;rio de janeiro;RJ;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
f6e638ae1f17003aac1cb6dc6a93ba73;bdeb52f66b5546ea418a547dc8888da5;1;45,73;79,88;16-11-2017 15:45;5;computers_accessories;ea4f4b5a820fea007c6c8d7ef9a790bc;credit_card;delivered;167;16;14;13;satuba;AL;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
ae64e2ba5ff3e9ffe94fa1c7b844b745;ca5fbf3bd965b0c278bc60d2b80c3cc6;1;45,73;60,83;26-11-2017 12:13;5;computers_accessories;ea4f4b5a820fea007c6c8d7ef9a790bc;credit_card;delivered;167;16;14;13;vitoria;ES;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
a2a701c6f01ddffde8a1bde136ed7d4a;8543703cb2bc95c3606af4af727d604f;1;45,73;71,36;26-11-2017 10:26;4;computers_accessories;ea4f4b5a820fea007c6c8d7ef9a790bc;credit_card;delivered;167;16;14;13;belem;PA;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
f4bfb8dea9ecdb8ecff6f92691e8f45d;cd3cb8b79efc46cb1b80408d83834df1;1;45,73;30;18-11-2017 14:53;5;computers_accessories;ea4f4b5a820fea007c6c8d7ef9a790bc;voucher;delivered;167;16;14;13;severinia;SP;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
f4bfb8dea9ecdb8ecff6f92691e8f45d;cd3cb8b79efc46cb1b80408d83834df1;1;45,73;27,58;18-11-2017 14:53;5;computers_accessories;ea4f4b5a820fea007c6c8d7ef9a790bc;voucher;delivered;167;16;14;13;severinia;SP;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
cef8a99d7dd7e35db1b3211b258b6550;c8660ee878b885629d78660691d2e8a7;1;45,73;57,58;24-11-2017 18:23;4;computers_accessories;ea4f4b5a820fea007c6c8d7ef9a790bc;credit_card;delivered;167;16;14;13;sao bernardo do campo;SP;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;2;
24fb2d250ea8c0fa1ff61b3cfb17778e;b1e1e2175e028a2059be17b7e911ddcb;1;30,1;41,95;28-11-2017 10:22;4;computers_accessories;1df9ea4c24394047de1837c6f00673b3;credit_card;delivered;150;16;15;13;cacapava;SP;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
13029a6f70b0aa74acea8a239d7d1d6f;a645d9d4502ba3178fca0a3cec9aefd8;1;51,98;63,84;30-11-2017 11:08;5;computers_accessories;0a4dea9eaeaaea5b7894a9a4ec6ed660;credit_card;delivered;250;21;14;11;campinas;SP;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
bb44d0c37f5fcc456bbaefd9aef6adb8;2baf69aa9f7c51867a17a6bb88fb194e;3;199;689,52;20-11-2017 18:53;1;computers_accessories;1dc7685f4fdb9622d84ae2ec658d5bbf;credit_card;delivered;1025;27;13;19;botucatu;SP;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;6;
6c8d9c889ff58afb2ced2fdf22588b6e;e3b2258f69bc6e7072ce06257ef6077c;1;45,65;57,5;30-11-2017 10:32;3;computers_accessories;bcb4f6803e8889a70dc5ed14c2f5f785;boleto;delivered;200;16;12;11;santos;SP;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
26ccd00e36dcb6270f76feff4f6dd560;4b14bf7f9a0fd13d8e7073cd3de6b3e7;1;45,65;57,5;27-11-2017 20:02;5;computers_accessories;bcb4f6803e8889a70dc5ed14c2f5f785;credit_card;delivered;200;16;12;11;campinas;SP;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;3;
0af93579d0c0b252568071928b2ad465;66236922649bc2679538f344caf5a5c0;1;45,65;57,5;24-11-2017 13:14;4;computers_accessories;bcb4f6803e8889a70dc5ed14c2f5f785;boleto;delivered;200;16;12;11;sales oliveira;SP;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
3a53c89c1526bec25191f47b5ab57df6;cd396d4d2d4083e24b7c345df3b54e84;1;45,65;60,75;24-11-2017 14:25;2;computers_accessories;bcb4f6803e8889a70dc5ed14c2f5f785;credit_card;delivered;200;16;12;11;vitoria;ES;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
2263541189c89c889a7532e7f5766b77;696ac35ae072343c061fe625f63ff5d3;1;49;130,22;22-11-2017 01:52;5;computers_accessories;e7bbc0d43d1f5cb09bab95b664236633;credit_card;delivered;833;19;12;17;rio das ostras;RJ;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
2263541189c89c889a7532e7f5766b77;696ac35ae072343c061fe625f63ff5d3;2;49;130,22;22-11-2017 01:52;5;computers_accessories;e7bbc0d43d1f5cb09bab95b664236633;credit_card;delivered;833;19;12;17;rio das ostras;RJ;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
ddbd05e605996c42f8752c69e235f519;1f82c19cbee324af09a1909f726c9330;1;39,9;57,82;23-11-2017 20:15;5;computers_accessories;291c4f64b5862ed36fdec5f3df710613;credit_card;delivered;833;23;14;14;itapitanga;BA;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;5;
791ce20aa4827ff1e05a8139eb1810b5;89c9f3d72721c993b7ef288dc6217f4b;1;29,9;41,75;21-11-2017 10:10;4;computers_accessories;3adf46dbf0aa2bcca9d6fc85e4e7c339;credit_card;delivered;150;23;14;14;tupa;SP;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
af09d050740a057296c4ef35838ef579;fc3e75a78502d98c1eae2422411256ac;1;5,2;20,3;11-11-2017 13:49;5;computers_accessories;a23331d31bc426296b09f6a373f6aab5;credit_card;delivered;50;16;12;11;resende;RJ;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
1d08b0ef8f21fe7710ecb1e433e25c0f;e0a064d0e84cf242e93460ee647aaed7;1;21,9;33,75;08-11-2017 21:39;5;computers_accessories;2b2d98d1e9b6f68a472c5ace64d704fa;boleto;delivered;2700;36;9;20;salto;SP;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
ebddd100ca30ed764baf48cec7581c16;abda27cb02d4536c98bc0c41e6245317;1;37,8;100,98;24-11-2017 00:13;1;computers_accessories;de81ca6ee18fb1d754027b7ae28f6003;boleto;delivered;400;26;14;12;paulinia;SP;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
ebddd100ca30ed764baf48cec7581c16;abda27cb02d4536c98bc0c41e6245317;2;37,8;100,98;24-11-2017 00:13;1;computers_accessories;de81ca6ee18fb1d754027b7ae28f6003;boleto;delivered;400;26;14;12;paulinia;SP;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
ffdc30c0eaeed2e08818c4dad9806292;60ff2959ab18e70859b8ae136c0bea28;1;18,9;34;08-11-2017 11:44;3;computers_accessories;c3f6113d5b61bc95468432072b27e23d;boleto;delivered;300;36;9;11;sao valentim;RS;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
aebab300abbae798a2b725d92a3f6132;fc06f51927d8d0f9efbe01a62030de1c;2;37,8;105,22;12-11-2017 10:06;4;computers_accessories;dcea90efda71f06e7a5eafd530c7ff8c;boleto;delivered;600;36;9;13;ruy barbosa;BA;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
14819d9c6768f38817898f5c7ad3a8c1;06f355d031f6deeb98b30dfd39179442;1;19,9;72,02;16-11-2017 19:07;2;computers_accessories;31c4cfda24c7c817aa9761fa55185dd2;boleto;delivered;433;21;15;11;porto alegre;RS;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
14819d9c6768f38817898f5c7ad3a8c1;06f355d031f6deeb98b30dfd39179442;2;19,9;72,02;16-11-2017 19:07;2;computers_accessories;31c4cfda24c7c817aa9761fa55185dd2;boleto;delivered;433;21;15;11;porto alegre;RS;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
d35d04877fd2f044b404b6e80567532b;01bb4e5dc779fa3f09a2c2cdf9561f7a;1;19,9;180,05;27-11-2017 15:11;3;computers_accessories;31c4cfda24c7c817aa9761fa55185dd2;credit_card;delivered;433;;15;11;rio de janeiro;RJ;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;2;
d35d04877fd2f044b404b6e80567532b;01bb4e5dc779fa3f09a2c2cdf9561f7a;2;19,9;180,05;27-11-2017 15:11;3;computers_accessories;31c4cfda24c7c817aa9761fa55185dd2;credit_card;delivered;433;21;15;11;rio de janeiro;RJ;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;2;
d35d04877fd2f044b404b6e80567532b;01bb4e5dc779fa3f09a2c2cdf9561f7a;3;19,9;180,05;27-11-2017 15:11;3;computers_accessories;31c4cfda24c7c817aa9761fa55185dd2;credit_card;delivered;433;21;15;11;rio de janeiro;RJ;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;2;
d35d04877fd2f044b404b6e80567532b;01bb4e5dc779fa3f09a2c2cdf9561f7a;4;19,9;180,05;27-11-2017 15:11;3;computers_accessories;31c4cfda24c7c817aa9761fa55185dd2;credit_card;delivered;433;21;15;11;rio de janeiro;RJ;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;2;
d35d04877fd2f044b404b6e80567532b;01bb4e5dc779fa3f09a2c2cdf9561f7a;5;19,9;180,05;27-11-2017 15:11;3;computers_accessories;31c4cfda24c7c817aa9761fa55185dd2;credit_card;delivered;433;21;15;11;rio de janeiro;RJ;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;2;
fb8d3c9c828695a80f48d03b0675ea08;f16dd3f2fdd8e832bfbf92a3fc29380e;1;56;73,96;24-11-2017 15:02;5;computers_accessories;4464ecc5c8cd38eff5beae1484f80166;credit_card;delivered;917;21;15;11;esplanada;BA;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
2c065390b0d9a4daae8b736170a3e9b8;0f66b03abf9016f15be4fef131efa629;1;56;72,15;25-11-2017 23:20;5;computers_accessories;4464ecc5c8cd38eff5beae1484f80166;boleto;delivered;917;21;15;11;dois vizinhos;PR;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
c5fb461f4d5a4b5457fd3029e1d1543a;2d2dbabf96416a7a0ffbd16659697a9b;1;49,9;67,5;25-11-2017 00:16;1;computers_accessories;49e20457404f1167ad0f5d70c1e40b7e;credit_card;delivered;150;39;9;11;pelotas;RS;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
d23d2182819dd427049cf791f8b3f622;1dcf22ba080f8d33b817de2f69e25759;1;22;37,1;05-11-2017 10:19;2;computers_accessories;6d2fde7d12bb6ff367dbda120ba8828e;credit_card;delivered;200;39;9;11;londrina;PR;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
644fa2355020340eaa627c83e17eee27;181d85c587921142b36f4e1546d35102;1;47;60,37;20-11-2017 23:42;5;computers_accessories;0e5955fbbb16c3f92127ac470386ea88;credit_card;delivered;1217;21;15;11;sao paulo;SP;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
aebab300abbae798a2b725d92a3f6132;fc06f51927d8d0f9efbe01a62030de1c;1;31,58;105,22;12-11-2017 10:06;4;computers_accessories;011bb8a6af5178b33871a83c4f297d32;boleto;delivered;600;36;9;13;ruy barbosa;BA;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
812cd0d5b71a2f8fc46d2cb6bbd578a9;e081a4fa0a267bcd8c2da2513752c68e;1;199;212,73;27-11-2017 00:02;1;computers_accessories;885767551f6e62036547d2ec333f1daf;credit_card;delivered;880;32;18;17;jau;SP;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;3;
91ce7ca124af689166db5eeed6f67a58;5123a836ba289609cd3d54332637ca88;1;34,95;46,8;25-11-2017 23:11;5;computers_accessories;aa6a696816c69cb3bffdf42d62642a80;credit_card;delivered;150;36;9;11;sao paulo;SP;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;4;
763e7d05316c7defbead9bc116208b5f;1c8e8832ee4a6301e124bbc554a2810a;1;25,9;37,75;13-11-2017 10:18;2;computers_accessories;e4dbc5980f1159e257a31c8eb4ecd78a;boleto;delivered;150;22;13;15;sao sebastiao da grama;SP;897060da8b9a21f655304d50fd935913;ribeirao preto;SP;1;
17c9362cdf27556b1765d93729c3beb2;efb45eecb70bb27f975a210586d2c726;1;89,99;106,38;05-11-2017 14:37;5;computers_accessories;5681be0ad7f0ceeebac80058e718d34f;credit_card;delivered;800;20;12;20;brasilia;DF;557f22c76691849db52d2abccf0015d0;morrinhos;GO;1;
ccc2fdf91b8602da839b8cc89ec47dbe;638737b0a93bc3480cce7a10b5ef5d7b;1;841,5;869,33;23-11-2017 12:38;5;computers_accessories;d982791b03ad95faaa03fc746ad04672;credit_card;delivered;2300;42;29;28;sao paulo;SP;f08a5b9dd6767129688d001acafc21e5;porto alegre;RS;10;
f6aeaaa897aaaf586ac05fb8d821ed9e;3f2036cf3539c9c355fd991251a13f60;1;841,5;874,9;23-11-2017 15:43;5;computers_accessories;d982791b03ad95faaa03fc746ad04672;boleto;delivered;2300;42;29;28;piranguinho;MG;f08a5b9dd6767129688d001acafc21e5;porto alegre;RS;1;
7d593cfb475e1e80058d84bbba5aef55;4044c34776305b044569d12d0211b0d4;1;249,9;269,22;26-11-2017 09:28;1;computers_accessories;42ba5eab75cf0db7905414fdc6a3fd7c;credit_card;delivered;1000;28;15;15;rio de janeiro;RJ;88460e8ebdecbfecb5f9601833981930;maringa;PR;1;
77b85146fc12a34dd81ef54524f247b2;b314ce6682d125675e0981115f658d98;1;474,9;1289;21-11-2017 12:32;2;computers_accessories;0ef37d421045fdf87dba29f9bbfda772;boleto;delivered;1823;37;22;19;sao luis;MA;88460e8ebdecbfecb5f9601833981930;maringa;PR;1;
02714865c4c2f281df219af0a56ffeaa;04449133b1f1b228059b3c539fd03ed7;1;109,9;125,42;30-11-2017 22:21;5;computers_accessories;e53e557d5a159f5aa2c5e995dfdf244b;credit_card;delivered;180;17;10;13;florianopolis;SC;88460e8ebdecbfecb5f9601833981930;maringa;PR;1;
cccb57e7a01fe8d245ce2027974b455e;626dd88d2e464c154a8c0fa15f2e6636;1;949,9;979,42;21-11-2017 17:50;1;computers_accessories;09481a6dfe9eb590dc8b265b54dc4c97;credit_card;delivered;2533;33;30;23;rio de janeiro;RJ;88460e8ebdecbfecb5f9601833981930;maringa;PR;4;
64e109aaf7444f521fb45a857dc33128;09d08b0705e879f4d8bcd0792308e83d;1;949,9;979,42;24-11-2017 10:59;1;computers_accessories;09481a6dfe9eb590dc8b265b54dc4c97;boleto;delivered;2533;33;30;23;lavras;MG;88460e8ebdecbfecb5f9601833981930;maringa;PR;1;
